0	0	557.7547999999952	469.7931900000003
0	0	587.7323000000033	218.70811999999933
0	0	594.8338999999978	107.9908600000017
0	0	629.2031707763817	102.63540620786443
0	0	654.7525999999925	67.33890999999858
0	0	729.896900000007	72.61694999999963
0	0	771.5638000000035	82.61696999999913
0	0	766.4358000000066	98.7163099999998
0	0	724.7694000000047	88.71631999999954
0	0	661.6471710205224	81.96567637198677
0	0	636.7562713623192	117.80038540712849
0	0	609.9946017247858	122.11251644084405
0	0	606.973022460952	218.6326849866782
0	0	576.9119999999966	471.53944000000047
0	0	557.7547999999952	469.7931900000003
